user_id,signup_date,created_first_task,completed_first_task,invited_teammate
U02489,2024-11-11,TRUE,TRUE,FALSE
U05539,2024-12-28,TRUE,FALSE,FALSE
U06551,2024-11-30,TRUE,FALSE,FALSE
U04184,2024-12-27,TRUE,FALSE,FALSE
U05998,2024-12-18,TRUE,FALSE,FALSE
U07343,2024-11-03,FALSE,FALSE,FALSE
U01372,2024-10-09,TRUE,TRUE,TRUE
U02539,2024-10-18,TRUE,TRUE,FALSE
U06206,2024-12-22,TRUE,FALSE,FALSE
U01315,2024-11-16,TRUE,TRUE,TRUE
U02973,2024-12-21,TRUE,FALSE,FALSE
U02468,2024-11-07,TRUE,TRUE,FALSE
U01371,2024-11-25,TRUE,TRUE,TRUE
U09185,2024-11-28,FALSE,FALSE,FALSE
U01606,2024-11-10,TRUE,TRUE,FALSE
U06186,2024-10-02,TRUE,FALSE,FALSE
U06470,2024-10-11,TRUE,FALSE,FALSE
U02726,2024-11-04,TRUE,TRUE,FALSE
U00516,2024-10-01,TRUE,TRUE,TRUE
U04918,2024-12-24,TRUE,FALSE,FALSE
U06317,2024-10-08,TRUE,FALSE,FALSE
U00314,2024-12-13,TRUE,TRUE,TRUE
U05844,2024-11-13,TRUE,FALSE,FALSE
U04358,2024-10-22,TRUE,FALSE,FALSE
U02104,2024-11-26,TRUE,TRUE,FALSE
U05843,2024-10-31,TRUE,FALSE,FALSE
U08249,2024-11-24,FALSE,FALSE,FALSE
U05951,2024-11-03,TRUE,FALSE,FALSE
U09977,2024-10-24,FALSE,FALSE,FALSE
U05308,2024-10-01,TRUE,FALSE,FALSE
U00383,2024-10-20,TRUE,TRUE,TRUE
U08441,2024-12-03,FALSE,FALSE,FALSE
U09386,2024-12-17,FALSE,FALSE,FALSE
U02372,2024-12-28,TRUE,TRUE,FALSE
U00091,2024-11-17,TRUE,TRUE,TRUE
U01976,2024-11-26,TRUE,TRUE,FALSE
U07063,2024-11-15,TRUE,FALSE,FALSE
U02803,2024-11-03,TRUE,TRUE,FALSE
U07499,2024-10-17,FALSE,FALSE,FALSE
U01602,2024-12-10,TRUE,TRUE,FALSE
U05838,2024-11-19,TRUE,FALSE,FALSE
U07730,2024-10-03,FALSE,FALSE,FALSE
U04427,2024-12-27,TRUE,FALSE,FALSE
U06618,2024-10-20,TRUE,FALSE,FALSE
U06281,2024-12-03,TRUE,FALSE,FALSE
U05925,2024-10-02,TRUE,FALSE,FALSE
U06065,2024-12-27,TRUE,FALSE,FALSE
U01922,2024-12-21,TRUE,TRUE,FALSE
U00137,2024-11-01,TRUE,TRUE,TRUE
U02531,2024-12-24,TRUE,TRUE,FALSE
U09433,2024-11-16,FALSE,FALSE,FALSE
U04578,2024-10-19,TRUE,FALSE,FALSE
U01482,2024-12-27,TRUE,TRUE,FALSE
U01719,2024-10-15,TRUE,TRUE,FALSE
U09334,2024-12-29,FALSE,FALSE,FALSE
U09906,2024-10-23,FALSE,FALSE,FALSE
U01736,2024-10-08,TRUE,TRUE,FALSE
U00346,2024-12-28,TRUE,TRUE,TRUE
U04857,2024-11-16,TRUE,FALSE,FALSE
U02960,2024-10-25,TRUE,FALSE,FALSE
U01996,2024-12-24,TRUE,TRUE,FALSE
U07857,2024-10-17,FALSE,FALSE,FALSE
U07912,2024-10-18,FALSE,FALSE,FALSE
U06826,2024-12-29,TRUE,FALSE,FALSE
U01844,2024-12-21,TRUE,TRUE,FALSE
U02979,2024-10-26,TRUE,FALSE,FALSE
U02072,2024-12-29,TRUE,TRUE,FALSE
U00650,2024-11-13,TRUE,TRUE,TRUE
U01208,2024-11-24,TRUE,TRUE,TRUE
U07877,2024-11-11,FALSE,FALSE,FALSE
U06168,2024-10-29,TRUE,FALSE,FALSE
U09946,2024-12-14,FALSE,FALSE,FALSE
U01214,2024-10-14,TRUE,TRUE,TRUE
U07213,2024-12-28,FALSE,FALSE,FALSE
U05839,2024-11-18,TRUE,FALSE,FALSE
U08668,2024-12-07,FALSE,FALSE,FALSE
U07837,2024-12-28,FALSE,FALSE,FALSE
U08144,2024-12-12,FALSE,FALSE,FALSE
U05156,2024-11-21,TRUE,FALSE,FALSE
U04165,2024-10-01,TRUE,FALSE,FALSE
U01916,2024-10-01,TRUE,TRUE,FALSE
U04843,2024-12-15,TRUE,FALSE,FALSE
U03148,2024-11-02,TRUE,FALSE,FALSE
U05233,2024-10-16,TRUE,FALSE,FALSE
U09465,2024-11-11,FALSE,FALSE,FALSE
U04268,2024-12-18,TRUE,FALSE,FALSE
U02660,2024-10-01,TRUE,TRUE,FALSE
U03113,2024-11-14,TRUE,FALSE,FALSE
U06039,2024-11-02,TRUE,FALSE,FALSE
U01690,2024-11-06,TRUE,TRUE,FALSE
U02029,2024-12-11,TRUE,TRUE,FALSE
U03197,2024-12-25,TRUE,FALSE,FALSE
U01579,2024-11-10,TRUE,TRUE,FALSE
U00553,2024-10-08,TRUE,TRUE,TRUE
U02076,2024-12-09,TRUE,TRUE,FALSE
U00425,2024-12-03,TRUE,TRUE,TRUE
U03487,2024-12-20,TRUE,FALSE,FALSE
U06048,2024-11-23,TRUE,FALSE,FALSE
U07423,2024-10-25,FALSE,FALSE,FALSE
U09733,2024-12-16,FALSE,FALSE,FALSE
U02108,2024-10-12,TRUE,TRUE,FALSE
U03446,2024-12-08,TRUE,FALSE,FALSE
U03465,2024-12-24,TRUE,FALSE,FALSE
U06126,2024-10-13,TRUE,FALSE,FALSE
U06191,2024-11-14,TRUE,FALSE,FALSE
U07540,2024-12-17,FALSE,FALSE,FALSE
U08744,2024-11-05,FALSE,FALSE,FALSE
U01126,2024-10-30,TRUE,TRUE,TRUE
U02123,2024-11-12,TRUE,TRUE,FALSE
U04140,2024-12-02,TRUE,FALSE,FALSE
U02323,2024-10-30,TRUE,TRUE,FALSE
U01568,2024-10-05,TRUE,TRUE,FALSE
U03728,2024-11-16,TRUE,FALSE,FALSE
U00010,2024-10-29,TRUE,TRUE,TRUE
U05001,2024-11-23,TRUE,FALSE,FALSE
U04626,2024-10-03,TRUE,FALSE,FALSE
U07682,2024-12-16,FALSE,FALSE,FALSE
U03340,2024-11-14,TRUE,FALSE,FALSE
U01967,2024-12-21,TRUE,TRUE,FALSE
U00344,2024-10-03,TRUE,TRUE,TRUE
U02924,2024-12-26,TRUE,FALSE,FALSE
U02610,2024-10-26,TRUE,TRUE,FALSE
U06144,2024-12-29,TRUE,FALSE,FALSE
U02750,2024-11-02,TRUE,TRUE,FALSE
U06451,2024-10-16,TRUE,FALSE,FALSE
U07703,2024-10-02,FALSE,FALSE,FALSE
U08858,2024-11-04,FALSE,FALSE,FALSE
U01028,2024-11-10,TRUE,TRUE,TRUE
U03778,2024-10-05,TRUE,FALSE,FALSE
U05555,2024-12-12,TRUE,FALSE,FALSE
U01841,2024-10-28,TRUE,TRUE,FALSE
U01429,2024-11-18,TRUE,TRUE,TRUE
U01026,2024-10-25,TRUE,TRUE,TRUE
U02602,2024-12-20,TRUE,TRUE,FALSE
U05044,2024-10-20,TRUE,FALSE,FALSE
U07154,2024-11-01,TRUE,FALSE,FALSE
U01627,2024-12-28,TRUE,TRUE,FALSE
U03301,2024-11-05,TRUE,FALSE,FALSE
U01491,2024-12-14,TRUE,TRUE,FALSE
U06070,2024-12-17,TRUE,FALSE,FALSE
U07375,2024-11-04,FALSE,FALSE,FALSE
U05522,2024-11-24,TRUE,FALSE,FALSE
U07130,2024-10-12,TRUE,FALSE,FALSE
U04445,2024-12-24,TRUE,FALSE,FALSE
U08939,2024-10-13,FALSE,FALSE,FALSE
U04558,2024-12-14,TRUE,FALSE,FALSE
U01590,2024-10-08,TRUE,TRUE,FALSE
U07853,2024-11-26,FALSE,FALSE,FALSE
U02622,2024-10-09,TRUE,TRUE,FALSE
U01829,2024-12-22,TRUE,TRUE,FALSE
U04094,2024-12-13,TRUE,FALSE,FALSE
U05161,2024-10-10,TRUE,FALSE,FALSE
U04485,2024-11-01,TRUE,FALSE,FALSE
U00830,2024-11-01,TRUE,TRUE,TRUE
U02809,2024-10-17,TRUE,TRUE,FALSE
U09155,2024-11-24,FALSE,FALSE,FALSE
U08575,2024-11-12,FALSE,FALSE,FALSE
U00872,2024-10-23,TRUE,TRUE,TRUE
U09714,2024-10-01,FALSE,FALSE,FALSE
U08217,2024-12-27,FALSE,FALSE,FALSE
U05975,2024-12-20,TRUE,FALSE,FALSE
U02200,2024-12-05,TRUE,TRUE,FALSE
U08878,2024-12-09,FALSE,FALSE,FALSE
U05881,2024-11-22,TRUE,FALSE,FALSE
U01979,2024-12-09,TRUE,TRUE,FALSE
U07458,2024-11-11,FALSE,FALSE,FALSE
U09999,2024-11-09,FALSE,FALSE,FALSE
U02332,2024-10-20,TRUE,TRUE,FALSE
U06239,2024-10-21,TRUE,FALSE,FALSE
U06412,2024-12-02,TRUE,FALSE,FALSE
U08264,2024-11-13,FALSE,FALSE,FALSE
U08332,2024-10-04,FALSE,FALSE,FALSE
U05111,2024-10-08,TRUE,FALSE,FALSE
U01358,2024-10-25,TRUE,TRUE,TRUE
U00256,2024-10-19,TRUE,TRUE,TRUE
U08515,2024-10-13,FALSE,FALSE,FALSE
U06207,2024-10-20,TRUE,FALSE,FALSE
U05997,2024-10-05,TRUE,FALSE,FALSE
U06716,2024-11-15,TRUE,FALSE,FALSE
U04492,2024-11-22,TRUE,FALSE,FALSE
U01995,2024-11-22,TRUE,TRUE,FALSE
U07620,2024-10-03,FALSE,FALSE,FALSE
U04996,2024-12-24,TRUE,FALSE,FALSE
U00438,2024-12-06,TRUE,TRUE,TRUE
U01986,2024-10-30,TRUE,TRUE,FALSE
U03087,2024-10-10,TRUE,FALSE,FALSE
U06755,2024-11-29,TRUE,FALSE,FALSE
U08580,2024-10-12,FALSE,FALSE,FALSE
U07500,2024-12-26,FALSE,FALSE,FALSE
U00722,2024-10-16,TRUE,TRUE,TRUE
U03859,2024-11-29,TRUE,FALSE,FALSE
U01177,2024-12-29,TRUE,TRUE,TRUE
U03263,2024-12-08,TRUE,FALSE,FALSE
U06629,2024-11-29,TRUE,FALSE,FALSE
U05403,2024-12-16,TRUE,FALSE,FALSE
U05636,2024-10-25,TRUE,FALSE,FALSE
U00624,2024-11-29,TRUE,TRUE,TRUE
U04712,2024-12-01,TRUE,FALSE,FALSE
U05087,2024-10-23,TRUE,FALSE,FALSE
U08049,2024-11-18,FALSE,FALSE,FALSE
U02551,2024-10-24,TRUE,TRUE,FALSE
U08933,2024-10-15,FALSE,FALSE,FALSE
U06809,2024-11-14,TRUE,FALSE,FALSE
U04623,2024-12-14,TRUE,FALSE,FALSE
U08020,2024-10-31,FALSE,FALSE,FALSE
U03461,2024-11-05,TRUE,FALSE,FALSE
U03027,2024-12-21,TRUE,FALSE,FALSE
U08494,2024-11-03,FALSE,FALSE,FALSE
U07884,2024-11-16,FALSE,FALSE,FALSE
U09587,2024-12-11,FALSE,FALSE,FALSE
U09985,2024-10-06,FALSE,FALSE,FALSE
U08714,2024-11-21,FALSE,FALSE,FALSE
U01617,2024-10-27,TRUE,TRUE,FALSE
U06710,2024-12-04,TRUE,FALSE,FALSE
U07506,2024-10-07,FALSE,FALSE,FALSE
U01893,2024-11-21,TRUE,TRUE,FALSE
U05461,2024-11-28,TRUE,FALSE,FALSE
U09536,2024-10-01,FALSE,FALSE,FALSE
U06805,2024-11-24,TRUE,FALSE,FALSE
U04201,2024-12-16,TRUE,FALSE,FALSE
U08416,2024-11-25,FALSE,FALSE,FALSE
U01788,2024-12-11,TRUE,TRUE,FALSE
U05030,2024-11-29,TRUE,FALSE,FALSE
U05660,2024-11-06,TRUE,FALSE,FALSE
U09192,2024-11-22,FALSE,FALSE,FALSE
U00610,2024-12-24,TRUE,TRUE,TRUE
U02796,2024-11-29,TRUE,TRUE,FALSE
U01877,2024-12-06,TRUE,TRUE,FALSE
U08644,2024-10-28,FALSE,FALSE,FALSE
U09584,2024-11-13,FALSE,FALSE,FALSE
U08467,2024-12-06,FALSE,FALSE,FALSE
U05569,2024-10-18,TRUE,FALSE,FALSE
U04219,2024-11-01,TRUE,FALSE,FALSE
U04236,2024-10-03,TRUE,FALSE,FALSE
U07134,2024-12-11,TRUE,FALSE,FALSE
U05923,2024-11-24,TRUE,FALSE,FALSE
U01565,2024-11-21,TRUE,TRUE,FALSE
U05683,2024-12-19,TRUE,FALSE,FALSE
U00828,2024-11-04,TRUE,TRUE,TRUE
U00266,2024-10-13,TRUE,TRUE,TRUE
U01738,2024-12-17,TRUE,TRUE,FALSE
U04506,2024-10-14,TRUE,FALSE,FALSE
U03237,2024-12-04,TRUE,FALSE,FALSE
U02422,2024-10-02,TRUE,TRUE,FALSE
U08935,2024-12-02,FALSE,FALSE,FALSE
U08150,2024-11-03,FALSE,FALSE,FALSE
U08722,2024-12-15,FALSE,FALSE,FALSE
U01787,2024-10-15,TRUE,TRUE,FALSE
U05325,2024-12-01,TRUE,FALSE,FALSE
U03332,2024-11-20,TRUE,FALSE,FALSE
U04332,2024-11-14,TRUE,FALSE,FALSE
U03721,2024-10-27,TRUE,FALSE,FALSE
U01005,2024-12-17,TRUE,TRUE,TRUE
U09352,2024-10-04,FALSE,FALSE,FALSE
U05329,2024-12-08,TRUE,FALSE,FALSE
U04552,2024-12-14,TRUE,FALSE,FALSE
U02035,2024-10-15,TRUE,TRUE,FALSE
U08451,2024-10-26,FALSE,FALSE,FALSE
U05336,2024-10-26,TRUE,FALSE,FALSE
U06939,2024-11-14,TRUE,FALSE,FALSE
U08248,2024-10-14,FALSE,FALSE,FALSE
U07986,2024-11-09,FALSE,FALSE,FALSE
U08269,2024-11-09,FALSE,FALSE,FALSE
U08204,2024-10-14,FALSE,FALSE,FALSE
U05930,2024-11-18,TRUE,FALSE,FALSE
U03974,2024-10-06,TRUE,FALSE,FALSE
U01186,2024-10-07,TRUE,TRUE,TRUE
U00831,2024-12-18,TRUE,TRUE,TRUE
U07323,2024-10-07,FALSE,FALSE,FALSE
U07949,2024-11-25,FALSE,FALSE,FALSE
U08966,2024-11-18,FALSE,FALSE,FALSE
U09689,2024-11-02,FALSE,FALSE,FALSE
U02476,2024-11-01,TRUE,TRUE,FALSE
U03625,2024-11-15,TRUE,FALSE,FALSE
U05585,2024-10-27,TRUE,FALSE,FALSE
U06981,2024-12-02,TRUE,FALSE,FALSE
U05546,2024-10-23,TRUE,FALSE,FALSE
U02139,2024-11-02,TRUE,TRUE,FALSE
U04568,2024-12-19,TRUE,FALSE,FALSE
U08647,2024-12-09,FALSE,FALSE,FALSE
U02784,2024-10-21,TRUE,TRUE,FALSE
U01385,2024-12-19,TRUE,TRUE,TRUE
U00433,2024-12-01,TRUE,TRUE,TRUE
U01029,2024-12-24,TRUE,TRUE,TRUE
U07399,2024-11-18,FALSE,FALSE,FALSE
U08219,2024-10-16,FALSE,FALSE,FALSE
U09522,2024-11-09,FALSE,FALSE,FALSE
U05182,2024-12-06,TRUE,FALSE,FALSE
U02095,2024-11-03,TRUE,TRUE,FALSE
U04606,2024-12-27,TRUE,FALSE,FALSE
U01289,2024-12-19,TRUE,TRUE,TRUE
U03329,2024-11-28,TRUE,FALSE,FALSE
U08592,2024-10-16,FALSE,FALSE,FALSE
U00044,2024-12-19,TRUE,TRUE,TRUE
U04299,2024-10-31,TRUE,FALSE,FALSE
U05920,2024-11-20,TRUE,FALSE,FALSE
U04826,2024-10-11,TRUE,FALSE,FALSE
U03684,2024-10-30,TRUE,FALSE,FALSE
U01573,2024-12-07,TRUE,TRUE,FALSE
U03017,2024-11-23,TRUE,FALSE,FALSE
U01767,2024-11-22,TRUE,TRUE,FALSE
U05940,2024-10-24,TRUE,FALSE,FALSE
U07062,2024-11-02,TRUE,FALSE,FALSE
U02571,2024-12-11,TRUE,TRUE,FALSE
U03530,2024-10-13,TRUE,FALSE,FALSE
U07069,2024-10-16,TRUE,FALSE,FALSE
U08558,2024-12-15,FALSE,FALSE,FALSE
U03669,2024-11-15,TRUE,FALSE,FALSE
U09848,2024-10-13,FALSE,FALSE,FALSE
U09262,2024-10-04,FALSE,FALSE,FALSE
U03183,2024-11-30,TRUE,FALSE,FALSE
U00376,2024-10-10,TRUE,TRUE,TRUE
U00774,2024-11-16,TRUE,TRUE,TRUE
U08138,2024-11-28,FALSE,FALSE,FALSE
U03236,2024-10-11,TRUE,FALSE,FALSE
U05803,2024-10-11,TRUE,FALSE,FALSE
U04389,2024-12-12,TRUE,FALSE,FALSE
U05948,2024-11-30,TRUE,FALSE,FALSE
U04089,2024-11-13,TRUE,FALSE,FALSE
U05074,2024-10-05,TRUE,FALSE,FALSE
U09782,2024-12-28,FALSE,FALSE,FALSE
U00647,2024-11-02,TRUE,TRUE,TRUE
U01082,2024-12-26,TRUE,TRUE,TRUE
U03200,2024-10-06,TRUE,FALSE,FALSE
U09876,2024-11-03,FALSE,FALSE,FALSE
U00858,2024-10-25,TRUE,TRUE,TRUE
U04178,2024-11-22,TRUE,FALSE,FALSE
U06696,2024-11-15,TRUE,FALSE,FALSE
U04109,2024-10-03,TRUE,FALSE,FALSE
U07105,2024-10-05,TRUE,FALSE,FALSE
U03875,2024-12-07,TRUE,FALSE,FALSE
U04837,2024-12-10,TRUE,FALSE,FALSE
U03268,2024-11-29,TRUE,FALSE,FALSE
U06521,2024-10-07,TRUE,FALSE,FALSE
U03093,2024-10-20,TRUE,FALSE,FALSE
U07805,2024-10-27,FALSE,FALSE,FALSE
U06900,2024-10-21,TRUE,FALSE,FALSE
U00268,2024-12-17,TRUE,TRUE,TRUE
U09751,2024-10-18,FALSE,FALSE,FALSE
U08951,2024-10-09,FALSE,FALSE,FALSE
U03525,2024-10-01,TRUE,FALSE,FALSE
U03320,2024-11-06,TRUE,FALSE,FALSE
U04736,2024-11-18,TRUE,FALSE,FALSE
U04409,2024-12-07,TRUE,FALSE,FALSE
U06607,2024-11-03,TRUE,FALSE,FALSE
U08443,2024-12-23,FALSE,FALSE,FALSE
U02239,2024-10-12,TRUE,TRUE,FALSE
U08297,2024-11-06,FALSE,FALSE,FALSE
U09744,2024-12-15,FALSE,FALSE,FALSE
U09955,2024-12-16,FALSE,FALSE,FALSE
U04179,2024-10-10,TRUE,FALSE,FALSE
U02953,2024-11-13,TRUE,FALSE,FALSE
U07229,2024-11-10,FALSE,FALSE,FALSE
U02261,2024-11-08,TRUE,TRUE,FALSE
U07885,2024-12-17,FALSE,FALSE,FALSE
U02282,2024-12-27,TRUE,TRUE,FALSE
U07995,2024-12-06,FALSE,FALSE,FALSE
U09537,2024-11-21,FALSE,FALSE,FALSE
U09002,2024-10-21,FALSE,FALSE,FALSE
U08005,2024-11-13,FALSE,FALSE,FALSE
U04901,2024-10-05,TRUE,FALSE,FALSE
U09399,2024-10-14,FALSE,FALSE,FALSE
U01605,2024-10-26,TRUE,TRUE,FALSE
U00575,2024-12-29,TRUE,TRUE,TRUE
U03433,2024-11-13,TRUE,FALSE,FALSE
U09598,2024-10-19,FALSE,FALSE,FALSE
U00323,2024-11-21,TRUE,TRUE,TRUE
U04415,2024-11-26,TRUE,FALSE,FALSE
U03242,2024-10-09,TRUE,FALSE,FALSE
U01763,2024-11-04,TRUE,TRUE,FALSE
U07880,2024-12-24,FALSE,FALSE,FALSE
U09961,2024-12-18,FALSE,FALSE,FALSE
U05394,2024-11-01,TRUE,FALSE,FALSE
U09487,2024-12-18,FALSE,FALSE,FALSE
U06793,2024-10-31,TRUE,FALSE,FALSE
U07530,2024-12-28,FALSE,FALSE,FALSE
U06183,2024-12-09,TRUE,FALSE,FALSE
U08564,2024-11-29,FALSE,FALSE,FALSE
U09627,2024-12-20,FALSE,FALSE,FALSE
U00833,2024-10-11,TRUE,TRUE,TRUE
U07821,2024-11-17,FALSE,FALSE,FALSE
U08719,2024-12-18,FALSE,FALSE,FALSE
U07363,2024-10-23,FALSE,FALSE,FALSE
U08748,2024-10-21,FALSE,FALSE,FALSE
U01100,2024-12-16,TRUE,TRUE,TRUE
U00296,2024-10-25,TRUE,TRUE,TRUE
U08303,2024-12-01,FALSE,FALSE,FALSE
U04078,2024-12-26,TRUE,FALSE,FALSE
U04775,2024-12-20,TRUE,FALSE,FALSE
U01570,2024-12-09,TRUE,TRUE,FALSE
U01183,2024-10-02,TRUE,TRUE,TRUE
U01762,2024-10-12,TRUE,TRUE,FALSE
U06581,2024-12-17,TRUE,FALSE,FALSE
U04437,2024-12-08,TRUE,FALSE,FALSE
U04466,2024-10-16,TRUE,FALSE,FALSE
U04502,2024-12-26,TRUE,FALSE,FALSE
U02414,2024-10-06,TRUE,TRUE,FALSE
U06306,2024-10-30,TRUE,FALSE,FALSE
U03775,2024-12-29,TRUE,FALSE,FALSE
U02523,2024-12-06,TRUE,TRUE,FALSE
U04591,2024-12-28,TRUE,FALSE,FALSE
U07433,2024-12-17,FALSE,FALSE,FALSE
U00996,2024-12-01,TRUE,TRUE,TRUE
U08708,2024-11-23,FALSE,FALSE,FALSE
U08833,2024-10-25,FALSE,FALSE,FALSE
U07007,2024-12-10,TRUE,FALSE,FALSE
U08427,2024-11-18,FALSE,FALSE,FALSE
U05303,2024-10-23,TRUE,FALSE,FALSE
U02010,2024-12-11,TRUE,TRUE,FALSE
U03878,2024-10-19,TRUE,FALSE,FALSE
U02689,2024-11-08,TRUE,TRUE,FALSE
U01854,2024-10-16,TRUE,TRUE,FALSE
U00287,2024-10-12,TRUE,TRUE,TRUE
U06464,2024-11-27,TRUE,FALSE,FALSE
U00258,2024-10-19,TRUE,TRUE,TRUE
U05590,2024-11-21,TRUE,FALSE,FALSE
U06407,2024-11-14,TRUE,FALSE,FALSE
U04913,2024-10-03,TRUE,FALSE,FALSE
U06079,2024-12-10,TRUE,FALSE,FALSE
U09923,2024-12-02,FALSE,FALSE,FALSE
U05286,2024-12-21,TRUE,FALSE,FALSE
U07760,2024-10-27,FALSE,FALSE,FALSE
U08864,2024-10-26,FALSE,FALSE,FALSE
U08406,2024-12-09,FALSE,FALSE,FALSE
U06850,2024-10-29,TRUE,FALSE,FALSE
U08119,2024-12-07,FALSE,FALSE,FALSE
U02904,2024-10-24,TRUE,FALSE,FALSE
U01645,2024-12-19,TRUE,TRUE,FALSE
U06107,2024-10-29,TRUE,FALSE,FALSE
U04721,2024-12-16,TRUE,FALSE,FALSE
U04259,2024-12-04,TRUE,FALSE,FALSE
U05962,2024-10-21,TRUE,FALSE,FALSE
U04612,2024-10-27,TRUE,FALSE,FALSE
U01439,2024-11-10,TRUE,TRUE,TRUE
U09464,2024-11-28,FALSE,FALSE,FALSE
U07156,2024-10-07,TRUE,FALSE,FALSE
U00354,2024-11-12,TRUE,TRUE,TRUE
U05254,2024-11-20,TRUE,FALSE,FALSE
U09154,2024-10-24,FALSE,FALSE,FALSE
U06361,2024-10-07,TRUE,FALSE,FALSE
U09895,2024-12-06,FALSE,FALSE,FALSE
U07341,2024-11-21,FALSE,FALSE,FALSE
U04290,2024-10-15,TRUE,FALSE,FALSE
U04608,2024-10-18,TRUE,FALSE,FALSE
U02644,2024-10-06,TRUE,TRUE,FALSE
U07688,2024-12-27,FALSE,FALSE,FALSE
U04192,2024-12-03,TRUE,FALSE,FALSE
U01053,2024-11-09,TRUE,TRUE,TRUE
U06955,2024-11-21,TRUE,FALSE,FALSE
U03841,2024-10-12,TRUE,FALSE,FALSE
U08390,2024-12-28,FALSE,FALSE,FALSE
U02586,2024-12-11,TRUE,TRUE,FALSE
U07289,2024-10-05,FALSE,FALSE,FALSE
U00196,2024-12-15,TRUE,TRUE,TRUE
U06379,2024-10-26,TRUE,FALSE,FALSE
U04387,2024-10-04,TRUE,FALSE,FALSE
U04356,2024-11-17,TRUE,FALSE,FALSE
U03323,2024-10-07,TRUE,FALSE,FALSE
U03549,2024-12-14,TRUE,FALSE,FALSE
U09041,2024-11-14,FALSE,FALSE,FALSE
U02174,2024-11-23,TRUE,TRUE,FALSE
U00200,2024-12-15,TRUE,TRUE,TRUE
U02620,2024-10-19,TRUE,TRUE,FALSE
U00518,2024-10-28,TRUE,TRUE,TRUE
U06184,2024-10-17,TRUE,FALSE,FALSE
U01324,2024-11-08,TRUE,TRUE,TRUE
U04162,2024-12-21,TRUE,FALSE,FALSE
U05191,2024-11-05,TRUE,FALSE,FALSE
U01048,2024-12-21,TRUE,TRUE,TRUE
U05640,2024-11-26,TRUE,FALSE,FALSE
U02022,2024-12-06,TRUE,TRUE,FALSE
U02153,2024-12-19,TRUE,TRUE,FALSE
U00883,2024-11-25,TRUE,TRUE,TRUE
U07683,2024-11-16,FALSE,FALSE,FALSE
U02637,2024-10-02,TRUE,TRUE,FALSE
U09820,2024-10-12,FALSE,FALSE,FALSE
U07207,2024-12-09,FALSE,FALSE,FALSE
U08401,2024-12-16,FALSE,FALSE,FALSE
U01572,2024-11-28,TRUE,TRUE,FALSE
U02596,2024-11-10,TRUE,TRUE,FALSE
U05552,2024-10-18,TRUE,FALSE,FALSE
U09979,2024-11-25,FALSE,FALSE,FALSE
U08831,2024-10-05,FALSE,FALSE,FALSE
U09408,2024-10-12,FALSE,FALSE,FALSE
U02987,2024-10-31,TRUE,FALSE,FALSE
U05712,2024-10-22,TRUE,FALSE,FALSE
U02141,2024-12-06,TRUE,TRUE,FALSE
U07510,2024-11-27,FALSE,FALSE,FALSE
U08752,2024-12-10,FALSE,FALSE,FALSE
U02356,2024-10-08,TRUE,TRUE,FALSE
U06953,2024-12-19,TRUE,FALSE,FALSE
U00152,2024-12-03,TRUE,TRUE,TRUE
U03958,2024-10-26,TRUE,FALSE,FALSE
U00382,2024-11-20,TRUE,TRUE,TRUE
U08223,2024-10-30,FALSE,FALSE,FALSE
U08525,2024-12-24,FALSE,FALSE,FALSE
U06003,2024-10-19,TRUE,FALSE,FALSE
U07882,2024-11-30,FALSE,FALSE,FALSE
U08366,2024-10-13,FALSE,FALSE,FALSE
U05130,2024-12-22,TRUE,FALSE,FALSE
U05653,2024-10-24,TRUE,FALSE,FALSE
U00274,2024-12-27,TRUE,TRUE,TRUE
U01868,2024-12-14,TRUE,TRUE,FALSE
U08358,2024-10-03,FALSE,FALSE,FALSE
U09351,2024-11-19,FALSE,FALSE,FALSE
U04538,2024-11-27,TRUE,FALSE,FALSE
U02210,2024-10-06,TRUE,TRUE,FALSE
U02920,2024-10-08,TRUE,FALSE,FALSE
U01416,2024-11-26,TRUE,TRUE,TRUE
U04747,2024-12-19,TRUE,FALSE,FALSE
U07360,2024-11-30,FALSE,FALSE,FALSE
U05931,2024-12-22,TRUE,FALSE,FALSE
U09046,2024-12-08,FALSE,FALSE,FALSE
U04531,2024-12-23,TRUE,FALSE,FALSE
U05389,2024-10-16,TRUE,FALSE,FALSE
U08252,2024-11-01,FALSE,FALSE,FALSE
U01295,2024-11-11,TRUE,TRUE,TRUE
U09818,2024-12-03,FALSE,FALSE,FALSE
U05825,2024-12-04,TRUE,FALSE,FALSE
U03644,2024-10-30,TRUE,FALSE,FALSE
U07161,2024-10-24,TRUE,FALSE,FALSE
U00763,2024-12-28,TRUE,TRUE,TRUE
U05579,2024-10-06,TRUE,FALSE,FALSE
U00001,2024-11-24,TRUE,TRUE,TRUE
U07863,2024-10-15,FALSE,FALSE,FALSE
U01349,2024-11-28,TRUE,TRUE,TRUE
U08334,2024-12-06,FALSE,FALSE,FALSE
U08450,2024-10-21,FALSE,FALSE,FALSE
U05204,2024-11-14,TRUE,FALSE,FALSE
U02484,2024-10-13,TRUE,TRUE,FALSE
U08055,2024-10-08,FALSE,FALSE,FALSE
U06810,2024-11-28,TRUE,FALSE,FALSE
U02850,2024-11-19,TRUE,TRUE,FALSE
U03705,2024-10-26,TRUE,FALSE,FALSE
U09908,2024-11-04,FALSE,FALSE,FALSE
U07893,2024-10-08,FALSE,FALSE,FALSE
U04308,2024-12-25,TRUE,FALSE,FALSE
